row_id,host_openalex_id,matched_name,method
2816,I129774422,University of Vienna,exact
2817,I60053951,Universitat Politècnica de València,exact
2818,I166337079,Queen Mary University of London,fuzzy
2819,,,
2820,I96673099,Technical University of Denmark,exact
2821,I4210139239,Helmholtz-Zentrum Hereon,fuzzy
2822,I123387679,Uppsala University,exact
2823,I4432739,University of Bergen,exact
2824,,,
2825,I99464096,KU Leuven,exact
2826,I205274468,Trinity College Dublin,exact
2827,I175532246,University of Eastern Finland,exact
2828,I30771326,Italian Institute of Technology,exact
2829,I83816512,University of Genoa,exact
2830,I187531555,Lund University,exact
2831,I71824836,Swiss Federal Laboratories for Materials Science and Technology,fuzzy
2832,I54009628,University of Bayreuth,exact
2833,I174306211,Technion – Israel Institute of Technology,exact
2834,I100930933,University College Dublin,fuzzy
2835,I4210112527,Luxembourg Institute of Science and Technology,exact
2836,I98358874,Delft University of Technology,exact
2837,I93860229,Politecnico di Milano,exact
2838,I40527276,Universität der Bundeswehr München,fuzzy
2839,I4210147769,Institute for Bioengineering of Catalonia,exact
2840,I34771391,University of Cyprus,exact
2841,I205274468,Trinity College Dublin,exact
2842,I100066346,University of Stuttgart,exact
2843,I62318514,University of Duisburg-Essen,exact
2844,I188760350,Ollscoil na Gaillimhe – University of Galway,exact
2845,I241749,University of Cambridge,exact
2846,,,
2847,I133731052,University of Helsinki,exact
2848,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
2849,,,
2850,,,
2851,I9360294,University of Bologna,exact
2852,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2853,I47508984,Imperial College London,fuzzy
2854,I35440088,ETH Zurich,fuzzy
2855,I182712176,Montanuniversität Leoben,exact
2856,I4210135925,Materials Center Leoben (Austria),fuzzy
2857,I83019370,Eindhoven University of Technology,exact
2858,I98358874,Delft University of Technology,exact
2859,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2860,I159176309,Universität Hamburg,exact
2861,I30771326,Italian Institute of Technology,exact
2862,I203474044,"National Centre of Scientific Research ""Demokritos""",fuzzy
2863,I32597200,Ghent University,exact
2864,I177477856,Politecnico di Torino,exact
2865,I241749,University of Cambridge,exact
2866,I35440088,ETH Zurich,fuzzy
2867,I47508984,Imperial College London,fuzzy
2868,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2869,I177477856,Politecnico di Torino,exact
2870,I153976015,University of Ljubljana,exact
2871,I35440088,ETH Zurich,fuzzy
2872,I35440088,ETH Zurich,fuzzy
2873,I157674565,University of Liège,exact
2874,I99682543,University of Minho,exact
2875,I79510175,Cardiff University,exact
2876,I95674353,UCLouvain,fuzzy
2877,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2878,I40120149,University of Oxford,exact
2879,I4210106926,Max-Planck-Institut für Nachhaltige Materialien,fuzzy
2880,I145847075,TU Wien,exact
2881,I182712176,Montanuniversität Leoben,exact
2882,I102335020,Karlsruhe Institute of Technology,exact
2883,,,
2884,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2885,,,
2886,I99682543,University of Minho,exact
2887,I93860229,Politecnico di Milano,exact
2888,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2889,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2890,,,
2891,I47508984,Imperial College London,fuzzy
2892,I4210085895,IMDEA Energy Institute,exact
2893,I4210106926,Max-Planck-Institut für Nachhaltige Materialien,fuzzy
2894,I93860229,Politecnico di Milano,exact
2895,I2801587439,"Basque Center for Materials, Applications and Nanostructures",fuzzy
2896,I241749,University of Cambridge,exact
2897,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2898,I98358874,Delft University of Technology,exact
2899,I9927081,Aalto University,exact
2900,I95674353,UCLouvain,fuzzy
2901,I205274468,Trinity College Dublin,exact
2902,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2903,I177477856,Politecnico di Torino,exact
2904,I913481162,Wageningen University & Research,fuzzy
2905,,,
2906,I138689650,University of Padua,exact
2907,I47508984,Imperial College London,fuzzy
2908,,,
2909,I31512782,Technische Universität Darmstadt,exact
2910,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2911,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2912,I4210128520,Institut de Recerca en Energia de Catalunya,fuzzy
2913,I4210134900,Jena University Hospital,fuzzy
2914,,,
2915,,,
2916,,,
2917,I4210147769,Institute for Bioengineering of Catalonia,exact
2918,I93860229,Politecnico di Milano,exact
2919,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2920,I4210085895,IMDEA Energy Institute,exact
2921,I130828816,University of Leeds,exact
2922,I186903577,University of Luxembourg,exact
2923,I205274468,Trinity College Dublin,exact
2924,I93860229,Politecnico di Milano,exact
2925,I28407311,University of Manchester,exact
2926,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2927,I56067802,Université de Rennes,exact
2928,I163151358,Cyprus University of Technology,exact
2929,I123044942,Universitat Autònoma de Barcelona,exact
2930,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2931,I51601045,University of Bath,exact
2932,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2933,I204337017,Aarhus University,exact
2934,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2935,I51441396,Bauhaus-Universität Weimar,fuzzy
2936,I4210126310,Universitätsklinikum Würzburg,exact
2937,I174306211,Technion – Israel Institute of Technology,exact
2938,I79619799,University of Birmingham,exact
2939,I32597200,Ghent University,exact
2940,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2941,I255234318,Universidad de Zaragoza,exact
2942,I98358874,Delft University of Technology,exact
2943,I93860229,Politecnico di Milano,exact
2944,I30771326,Italian Institute of Technology,exact
2945,I138689650,University of Padua,exact
2946,I86987016,KTH Royal Institute of Technology,fuzzy
2947,I16391192,Tel Aviv University,exact
2948,I161593684,Stockholm University,exact
2949,I241749,University of Cambridge,exact
2950,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2951,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2952,I118564535,University of Bern,exact
2953,I145872427,Radboud University Nijmegen,exact
2954,I28407311,University of Manchester,exact
2955,I149899117,Max Planck Society,exact
2956,I4405262988,NWO-I,fuzzy
2957,I75951250,Freie Universität Berlin,exact
2958,I9360294,University of Bologna,exact
2959,I145872427,Radboud University Nijmegen,exact
2960,I169381384,University of Groningen,exact
2961,I2799713863,Leibniz Institute for Astrophysics Potsdam,fuzzy
2962,I9927081,Aalto University,exact
2963,I887064364,University of Amsterdam,exact
2964,I149899117,Max Planck Society,exact
2965,I21250087,Charles University,fuzzy
2966,I40120149,University of Oxford,exact
2967,I84884186,Newcastle University,fuzzy
2968,I205274468,Trinity College Dublin,exact
2969,I904495901,Ruhr University Bochum,fuzzy
2970,,,
2971,I129774422,University of Vienna,exact
2972,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
2973,I96673099,Technical University of Denmark,exact
2974,I121797337,Leiden University,exact
2975,I96673099,Technical University of Denmark,exact
2976,I1285790362,Finnish Meteorological Institute,exact
2977,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
2978,I197251160,Hebrew University of Jerusalem,exact
2979,I133731052,University of Helsinki,exact
2980,I4210152878,GFZ Helmholtz Centre for Geosciences,exact
2981,I122346577,University of Modena and Reggio Emilia,exact
2982,I149899117,Max Planck Society,exact
2983,I75951250,Freie Universität Berlin,exact
2984,I126596746,Jagiellonian University,exact
2985,I161593684,Stockholm University,exact
2986,I4405262988,NWO-I,fuzzy
2987,I16097986,Universitat de València,exact
2988,,,
2989,I121797337,Leiden University,exact
2990,,,
2991,I187453708,Institute for High Energy Physics,exact
2992,I2799713863,Leibniz Institute for Astrophysics Potsdam,fuzzy
2993,I21491767,Aix-Marseille Université,exact
2994,,,
2995,I4210134900,Jena University Hospital,fuzzy
2996,I1294671590,Centre National de la Recherche Scientifique,fuzzy
2997,I99464096,KU Leuven,exact
2998,I98358874,Delft University of Technology,exact
2999,I241749,University of Cambridge,exact
3000,I116067653,University of Rome Tor Vergata,exact
3001,I12449238,Université d'Orléans,exact
3002,I149899117,Max Planck Society,exact
3003,I71030271,Heidelberg Institute for Theoretical Studies,fuzzy
3004,I23923803,University of Exeter,exact
3005,I204778367,Norwegian University of Science and Technology,exact
3006,I39555362,University of Warwick,exact
3007,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3008,I899635006,Université Grenoble Alpes,fuzzy
3009,I121797337,Leiden University,exact
3010,I887064364,University of Amsterdam,exact
3011,,,
3012,I899635006,Université Grenoble Alpes,fuzzy
3013,I40120149,University of Oxford,exact
3014,,,
3015,I114457229,University of Geneva,exact
3016,,,
3017,I123044942,Universitat Autònoma de Barcelona,exact
3018,I99464096,KU Leuven,exact
3019,I174306211,Technion – Israel Institute of Technology,exact
3020,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3021,I121797337,Leiden University,exact
3022,,,
3023,I56067802,Université de Rennes,exact
3024,I184942183,University of Oslo,exact
3025,I157674565,University of Liège,exact
3026,I45129253,University College London,exact
3027,I138549579,Scuola Internazionale Superiore di Studi Avanzati,fuzzy
3028,I23923803,University of Exeter,exact
3029,I16391192,Tel Aviv University,exact
3030,I133731052,University of Helsinki,exact
3031,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
3032,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
3033,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3034,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3035,I9927081,Aalto University,exact
3036,I4210118731,National Observatory of Athens,exact
3037,I9360294,University of Bologna,exact
3038,I63098007,Liverpool John Moores University,exact
3039,I184942183,University of Oslo,exact
3040,I904495901,Ruhr University Bochum,fuzzy
3041,I223822909,Heidelberg University,fuzzy
3042,I118564535,University of Bern,exact
3043,I62916508,Technical University of Munich,exact
3044,I145872427,Radboud University Nijmegen,exact
3045,I99464096,KU Leuven,exact
3046,I13955877,Bar-Ilan University,exact
3047,I8901234,Foundation for Research and Technology Hellas,exact
3048,,,
3049,I149899117,Max Planck Society,exact
3050,I899635006,Université Grenoble Alpes,fuzzy
3051,I129774422,University of Vienna,exact
3052,I71999127,Universitat de Barcelona,exact
3053,I99464096,KU Leuven,exact
3054,I28407311,University of Manchester,exact
3055,I135140700,University of Bonn,exact
3056,I53964585,Weizmann Institute of Science,fuzzy
3057,I114457229,University of Geneva,exact
3058,I153648349,University of Leicester,exact
3059,I75951250,Freie Universität Berlin,exact
3060,I47508984,Imperial College London,fuzzy
3061,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3062,I124055696,University of Copenhagen,exact
3063,I4210128682,HUN-REN Research Centre for Astronomy and Earth Sciences,fuzzy
3064,I133731052,University of Helsinki,exact
3065,I145872427,Radboud University Nijmegen,exact
3066,I23923803,University of Exeter,exact
3067,I153648349,University of Leicester,exact
3068,I169381384,University of Groningen,exact
3069,I28407311,University of Manchester,exact
3070,,,
3071,I202697423,University of Zurich,exact
3072,I2799713863,Leibniz Institute for Astrophysics Potsdam,fuzzy
3073,,,
3074,I32597200,Ghent University,exact
3075,I133731052,University of Helsinki,exact
3076,I184942183,University of Oslo,exact
3077,I99464096,KU Leuven,exact
3078,I124055696,University of Copenhagen,exact
3079,I16835326,University of St Andrews,exact
3080,I79510175,Cardiff University,exact
3081,I63072094,University of Portsmouth,exact
3082,I2799713863,Leibniz Institute for Astrophysics Potsdam,fuzzy
3083,I149899117,Max Planck Society,exact
3084,I98677209,University of Edinburgh,exact
3085,I4405262988,NWO-I,fuzzy
3086,I4405262988,NWO-I,fuzzy
3087,I63098007,Liverpool John Moores University,exact
3088,I124055696,University of Copenhagen,exact
3089,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
3090,,,
3091,I8901234,Foundation for Research and Technology Hellas,exact
3092,I4405262988,NWO-I,fuzzy
3093,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3094,I162608824,University of Sussex,exact
3095,I63072094,University of Portsmouth,exact
3096,I45129253,University College London,exact
3097,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
3098,I99464096,KU Leuven,exact
3099,I66862912,Chalmers University of Technology,exact
3100,I43439940,University of Southampton,exact
3101,I138689650,University of Padua,exact
3102,I4210122644,FZU ‒ Institute of Physics of the Academy of Sciences of the Czech Republic,fuzzy
3103,I45129253,University College London,exact
3104,I205092303,Institut d'Etudes Politiques de Paris,exact
3105,I50357001,Universidad Carlos III de Madrid,exact
3106,I45129253,University College London,exact
3107,,,
3108,I202697423,University of Zurich,exact
3109,I202697423,University of Zurich,exact
3110,I138689650,University of Padua,exact
3111,I40120149,University of Oxford,exact
3112,,,
3113,I161593684,Stockholm University,exact
3114,I47508984,Imperial College London,fuzzy
3115,I16391192,Tel Aviv University,exact
3116,,,
3117,I161593684,Stockholm University,exact
3118,,,
3119,,,
3120,,,
3121,I161593684,Stockholm University,exact
3122,I170486558,Universitat Pompeu Fabra,exact
3123,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
3124,I170486558,Universitat Pompeu Fabra,exact
3125,,,
3126,I170486558,Universitat Pompeu Fabra,exact
3127,,,
3128,,,
3129,,,
3130,,,
3131,I83860666,HEC Paris,exact
3132,I159176309,Universität Hamburg,exact
3133,I170486558,Universitat Pompeu Fabra,exact
3134,,,
3135,I57995698,Paris School of Economics,exact
3136,I184942183,University of Oslo,exact
3137,,,
3138,I114090438,Goethe University Frankfurt,fuzzy
3139,I170486558,Universitat Pompeu Fabra,exact
