row_id,host_openalex_id,matched_name,method,relevance,ror
2597,,,none,,
2598,I4210111834,Leibniz Institute of Polymer Research,weak,7183.24,https://ror.org/01tspta37
2599,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2600,I132053463,Université Libre de Bruxelles,weak,123523.0,https://ror.org/01r9htc13
2601,I135140700,University of Bonn,exact,339605.3,https://ror.org/041nas322
2602,I30771326,Italian Institute of Technology,exact,141176.92,https://ror.org/042t93s57
2603,I161046081,University of Freiburg,exact,333178.88,https://ror.org/0245cg223
2604,I115752224,University of Insubria,exact,124284.336,https://ror.org/00s409261
2605,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2606,I4210093216,Institut Català de Nanociència i Nanotecnologia,fuzzy,12215.796,https://ror.org/00k1qja49
2607,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2608,I149899117,Max Planck Society,exact,481286.8,https://ror.org/01hhn8329
2609,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
2610,I55741626,Technical University of Crete,exact,80515.12,https://ror.org/03f8bz564
2611,,,none,,
2612,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2613,,,none,,
2614,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
2615,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2616,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
2617,,,none,,
2618,I34771391,University of Cyprus,exact,97136.195,https://ror.org/02qjrjx09
2619,I4405271003,Elblandklinikum Radebeul,weak,1.7318883,https://ror.org/01pnwhg58
2620,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2621,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2622,I34771391,University of Cyprus,exact,97136.195,https://ror.org/02qjrjx09
2623,I16391192,Tel Aviv University,exact,529300.0,https://ror.org/04mhzgx49
2624,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
2625,I98381234,University of Oulu,exact,208576.0,https://ror.org/03yj89h83
2626,,,none,,
2627,I174306211,Technion – Israel Institute of Technology,exact,341636.5,https://ror.org/03qryx823
2628,,,none,,
2629,I79940851,University of Brescia,exact,166132.48,https://ror.org/02q2d2610
2630,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2631,I34771391,University of Cyprus,exact,97136.195,https://ror.org/02qjrjx09
2632,I189991,"University of Veterinary Medicine Hannover, Foundation",weak,20955.928,https://ror.org/015qjqf64
2633,I123387679,Uppsala University,exact,353079.12,https://ror.org/048a87296
2634,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2635,I126231945,Queen's University Belfast,exact,56032.703,https://ror.org/00hswnk62
2636,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
2637,I53964585,Weizmann Institute of Science,fuzzy,256521.75,https://ror.org/0316ej306
2638,I71999127,Universitat de Barcelona,exact,38764.41,https://ror.org/021018s57
2639,I181231927,National University of Ireland,weak,74419.195,https://ror.org/00shsf120
2640,I30771326,Italian Institute of Technology,exact,141176.92,https://ror.org/042t93s57
2641,I196972281,Imec the Netherlands,exact,54883.18,https://ror.org/01ezq2j76
2642,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2643,I102335020,Karlsruhe Institute of Technology,exact,296917.25,https://ror.org/04t3en479
2644,I13955877,Bar-Ilan University,exact,249102.6,https://ror.org/03kgsv495
2645,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
2646,I1902872,EURECOM,exact,44610.395,https://ror.org/00sse7z02
2647,I123387679,Uppsala University,exact,353079.12,https://ror.org/048a87296
2648,,,none,,
2649,I202697423,University of Zurich,exact,350629.0,https://ror.org/02crff812
2650,,,none,,
2651,I62916508,Technical University of Munich,exact,424323.34,https://ror.org/02kkvpp62
2652,I30771326,Italian Institute of Technology,exact,141176.92,https://ror.org/042t93s57
2653,I95674353,UCLouvain,fuzzy,33728.004,https://ror.org/02495e989
2654,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2655,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2656,I4210114974,IMEC,weak,10988.175,https://ror.org/02kcbn207
2657,,,none,,
2658,,,none,,
2659,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2660,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2661,I66862912,Chalmers University of Technology,exact,226409.05,https://ror.org/040wg7k59
2662,I16835326,University of St Andrews,exact,228166.6,https://ror.org/02wn5qz54
2663,I34771391,University of Cyprus,exact,97136.195,https://ror.org/02qjrjx09
2664,I30771326,Italian Institute of Technology,exact,141176.92,https://ror.org/042t93s57
2665,I161046081,University of Freiburg,exact,333178.88,https://ror.org/0245cg223
2666,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2667,I62916508,Technical University of Munich,exact,424323.34,https://ror.org/02kkvpp62
2668,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2669,,,none,,
2670,I145847075,TU Wien,exact,26474.12,https://ror.org/04d836q62
2671,I130828816,University of Leeds,exact,298518.0,https://ror.org/024mrxd33
2672,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2673,I174306211,Technion – Israel Institute of Technology,exact,341636.5,https://ror.org/03qryx823
2674,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2675,I31512782,Technische Universität Darmstadt,exact,32278.135,https://ror.org/05n911h24
2676,I169381384,University of Groningen,exact,390846.1,https://ror.org/012p63287
2677,I66862912,Chalmers University of Technology,exact,226409.05,https://ror.org/040wg7k59
2678,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2679,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2680,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2681,I31512782,Technische Universität Darmstadt,exact,32278.135,https://ror.org/05n911h24
2682,I108290504,University of Pisa,exact,306538.62,https://ror.org/03ad39j10
2683,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2684,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2685,I106785703,Institut polytechnique de Grenoble,exact,19386.488,https://ror.org/05sbt2524
2686,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
2687,I102335020,Karlsruhe Institute of Technology,exact,296917.25,https://ror.org/04t3en479
2688,I177477856,Politecnico di Torino,exact,28573.088,https://ror.org/00bgk9508
2689,I35440088,ETH Zurich,fuzzy,59592.008,https://ror.org/05a28rw58
2690,I1902872,EURECOM,exact,44610.395,https://ror.org/00sse7z02
2691,I170486558,Universitat Pompeu Fabra,exact,43511.164,https://ror.org/04n0g0b29
2692,I183935753,King's College London,exact,542667.9,https://ror.org/0220mzb33
2693,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2694,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
2695,I60053951,Universitat Politècnica de València,exact,25744.195,https://ror.org/01460j859
2696,I170486558,Universitat Pompeu Fabra,exact,43511.164,https://ror.org/04n0g0b29
2697,I2801349226,Leibniz Institute of Photonic Technology,fuzzy,75649.016,https://ror.org/02se0t636
2698,I202697423,University of Zurich,exact,350629.0,https://ror.org/02crff812
2699,I47508984,Imperial College London,fuzzy,471411.25,https://ror.org/041kmwe10
2700,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
2701,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2702,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2703,I143804889,Loughborough University,exact,163061.73,https://ror.org/04vg4w365
2704,I899635006,Université Grenoble Alpes,fuzzy,26837.717,https://ror.org/02rx3b187
2705,I4092182,Graz University of Technology,exact,167824.47,https://ror.org/00d7xrm67
2706,I201799495,Middle East Technical University,exact,189955.47,https://ror.org/014weej12
2707,I43439940,University of Southampton,exact,297888.47,https://ror.org/01ryk1543
2708,I4210126328,IBM Research - Zurich,fuzzy,79838.8,https://ror.org/02js37d36
2709,I28407311,University of Manchester,exact,395875.12,https://ror.org/027m9bs27
2710,I4405253368,Consiglio Nazionale delle Ricerche - Istituto di Ricerca sugli Ecosistemi Terrestri,weak,1.6517878,https://ror.org/00keh9s20
2711,I142263535,University of Nottingham,exact,297238.44,https://ror.org/01ee9ar58
2712,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2713,I53964585,Weizmann Institute of Science,fuzzy,256521.75,https://ror.org/0316ej306
2714,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
2715,,,none,,
2716,I62916508,Technical University of Munich,exact,424323.34,https://ror.org/02kkvpp62
2717,,,none,,
2718,I7882870,University of Glasgow,exact,376363.0,https://ror.org/00vtgdb53
2719,I95793202,Otto-von-Guericke-Universität Magdeburg,exact,61739.5,https://ror.org/00ggpsq73
2720,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
2721,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2722,I45129253,University College London,exact,628804.7,https://ror.org/02jx3x895
2723,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2724,I93860229,Politecnico di Milano,exact,34953.16,https://ror.org/01nffqt88
2725,I891191580,Aalborg University,exact,181944.95,https://ror.org/04m5j1k67
2726,,,none,,
2727,,,none,,
2728,I3133086891,Hochschule für Angewandte Wissenschaften Kiel,weak,3357.3535,https://ror.org/03q0ab227
2729,I13469542,Vrije Universiteit Brussel,weak,103277.375,https://ror.org/006e5kg04
2730,I241749,University of Cambridge,exact,532775.94,https://ror.org/013meh722
2731,I4210114974,IMEC,weak,10988.175,https://ror.org/02kcbn207
2732,,,none,,
2733,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2734,I47508984,Imperial College London,fuzzy,471411.25,https://ror.org/041kmwe10
2735,,,none,,
2736,I83019370,Eindhoven University of Technology,exact,250696.17,https://ror.org/02c2kyt77
2737,,,none,,
2738,I193223587,University of Trento,exact,167551.7,https://ror.org/05trd4x28
2739,I166337079,Queen Mary University of London,fuzzy,30073.516,https://ror.org/026zzn846
2740,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2741,I4577782,Technische Universität Berlin,fuzzy,12031.05,https://ror.org/03v4gjf40
2742,I123387679,Uppsala University,exact,353079.12,https://ror.org/048a87296
2743,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy,30682.26,https://ror.org/02s376052
2744,,,none,,
2745,I177969490,University of Southern Denmark,exact,212614.42,https://ror.org/03yrrjy16
2746,I181231927,National University of Ireland,weak,74353.99,https://ror.org/00shsf120
2747,I100066346,University of Stuttgart,exact,179536.81,https://ror.org/04vnq7t77
2748,I50357001,Universidad Carlos III de Madrid,exact,27918.14,https://ror.org/03ths8210
2749,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
2750,,,none,,
2751,I116067653,University of Rome Tor Vergata,exact,457244.3,https://ror.org/02p77k626
2752,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
2753,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
2754,I79238269,Universidad de Sevilla,weak,9940.919,https://ror.org/03yxnpp24
2755,I129774422,University of Vienna,exact,231053.86,https://ror.org/03prydq77
2756,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2757,,,none,,
2758,I34352273,Maastricht University,exact,286442.2,https://ror.org/02jz4aj89
2759,I96673099,Technical University of Denmark,exact,294979.28,https://ror.org/04qtj9h94
2760,I50357001,Universidad Carlos III de Madrid,exact,27918.14,https://ror.org/03ths8210
2761,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
2762,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
2763,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
2764,,,none,,
2765,I93860229,Politecnico di Milano,exact,34953.16,https://ror.org/01nffqt88
2766,,,none,,
2767,,,none,,
2768,I25217355,University of Pavia,exact,233921.84,https://ror.org/00s6t1f81
2769,I189991,"University of Veterinary Medicine Hannover, Foundation",weak,20955.928,https://ror.org/015qjqf64
2770,,,none,,
2771,I204778367,Norwegian University of Science and Technology,exact,260490.53,https://ror.org/05xg72x27
2772,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
2773,I66862912,Chalmers University of Technology,exact,226409.05,https://ror.org/040wg7k59
2774,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
2775,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
2776,I83019370,Eindhoven University of Technology,exact,250696.17,https://ror.org/02c2kyt77
2777,I205274468,Trinity College Dublin,exact,319291.9,https://ror.org/02tyrky19
2778,I181231927,National University of Ireland,weak,74353.99,https://ror.org/00shsf120
2779,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
2780,,,none,,
2781,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
2782,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2783,I159176309,Universität Hamburg,exact,52580.78,https://ror.org/00g30e956
2784,,,none,,
2785,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
2786,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
2787,,,none,,
2788,I93860229,Politecnico di Milano,exact,34953.16,https://ror.org/01nffqt88
2789,,,none,,
2790,,,none,,
2791,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2792,I94624287,University of Twente,exact,208033.81,https://ror.org/006hf6230
2793,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
2794,,,none,,
2795,I193223587,University of Trento,exact,167551.7,https://ror.org/05trd4x28
2796,I149213910,University of Antwerp,exact,241988.78,https://ror.org/008x57b05
2797,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
2798,I93860229,Politecnico di Milano,exact,34953.16,https://ror.org/01nffqt88
2799,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
2800,I4210091621,ARMINES,weak,3105.1821,https://ror.org/00dcrfk74
2801,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2802,I174306211,Technion – Israel Institute of Technology,exact,341636.5,https://ror.org/03qryx823
2803,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
2804,I98358874,Delft University of Technology,exact,336248.8,https://ror.org/02e2c7k09
2805,I174306211,Technion – Israel Institute of Technology,exact,341636.5,https://ror.org/03qryx823
2806,I4405253368,Consiglio Nazionale delle Ricerche - Istituto di Ricerca sugli Ecosistemi Terrestri,weak,1.6517878,https://ror.org/00keh9s20
2807,I180437899,University of Bremen,exact,151379.67,https://ror.org/04ers2y35
2808,I170486558,Universitat Pompeu Fabra,exact,43511.164,https://ror.org/04n0g0b29
2809,I204778367,Norwegian University of Science and Technology,exact,260490.53,https://ror.org/05xg72x27
2810,I204778367,Norwegian University of Science and Technology,exact,260490.53,https://ror.org/05xg72x27
